"","OTU","Sample","Abundance","forward.absolute.filepath","reverse.absolute.filepath","Ex","ExName","ShortID","MouseID","Timepoint","Time","ViralCopyNumber","ViralCopyNumberRanked","ViralInfectGroup","CTL","Tp.InfectDose","Cleared.Persist.Endpoint","Kingdom","Phylum","Class","Order","Family","Genus"
"420","34662cdb0c6982e4fb679614d76a8a8f","LK16S009-376",0.0762331838565022,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-376_S188_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-376_S188_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-04","50.2","T1","2 months Post Infection",31.2,"Low","10^4","CTL","T1_10^4","Cleared","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"1201","a4c08d2783d9e9e3a54020e325fe5bd8","LK16S009-380",0.0749047820567076,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-380_S192_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-380_S192_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-08","51.1","T1","2 months Post Infection",46.4,"Low","10^6","CTL","T1_10^6","Cleared","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"1110","99a69b4c4e1d3c6dd7ad5b5cf05f3536","LK16S009-381",0.0742115027829314,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-381_S193_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-381_S193_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-09","51.2","T1","2 months Post Infection",26.8,"Low","10^6","CTL","T1_10^6","Cleared","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas"
"18","004dffba83f6f9581d92c833ff76b401","LK16S009-404",0.0739167374681393,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-404_S216_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-404_S216_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-32","52.3","T2","5 months Post Infection",11000,"High","10^8","CTL","T2_10^8","Persistent","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas"
"863","747bdad4b6221710f569298075a92bb1","LK16S009-377",0.0720105124835742,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-377_S189_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-377_S189_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-05","50.3","T1","2 months Post Infection",90.6,"Low","10^4","CTL","T1_10^4","Cleared","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus"
"1116","99a69b4c4e1d3c6dd7ad5b5cf05f3536","LK16S009-397",0.0708955223880597,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-397_S209_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-397_S209_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-25","51.1","T2","5 months Post Infection",94.5,"Low","10^6","CTL","T2_10^6","Cleared","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas"
"695","51f28b14ac054ba7571df1ee8b5ed45c","LK16S009-405",0.0702819956616052,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-405_S217_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-405_S217_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-33","52.4","T2","5 months Post Infection",43200,"High","10^8","CTL","T2_10^8","Persistent","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter"
"652","4fbe82b6d337fb7468f4cadd594b7279","LK16S009-385",0.0672028596961573,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-385_S197_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-385_S197_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-13","52.1","T1","2 months Post Infection",27600,"High","10^8","CTL","T1_10^8","Persistent","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter"
"495","408bb0447741cdc42716224957b5156d","LK16S009-378",0.0661596958174905,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-378_S190_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-378_S190_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-06","50.4","T1","2 months Post Infection",52.5,"Low","10^4","CTL","T1_10^4","Cleared","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella"
"230","186f30f00cf8c2934bba3ce976af2823","LK16S009-380",0.0634786288616166,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-380_S192_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-380_S192_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-08","51.1","T1","2 months Post Infection",46.4,"Low","10^6","CTL","T1_10^6","Cleared","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Gordoniaceae","Gordonia"
"414","34662cdb0c6982e4fb679614d76a8a8f","LK16S009-387",0.0614359733530718,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-387_S199_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-387_S199_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-15","52.3","T1","2 months Post Infection",609,"Low","10^8","CTL","T1_10^8","Persistent","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"575","47e8d2b4c891afe664f1a9976ac905a0","LK16S009-391",0.0602572782667569,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-391_S203_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-391_S203_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-19","49.2","T2","5 months Post Infection",470,"Low","Mock","CTL","T2_Mock ","Mock","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Streptomycetaceae","Streptomyces"
"434","34662cdb0c6982e4fb679614d76a8a8f","LK16S009-399",0.0599112426035503,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-399_S211_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-399_S211_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-27","51.3","T2","5 months Post Infection",638000,"High","10^6","CTL","T2_10^6","Persistent","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"906","7bc0fb887c4ff4e2f79277d10c94985c","LK16S009-399",0.0599112426035503,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-399_S211_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-399_S211_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-27","51.3","T2","5 months Post Infection",638000,"High","10^6","CTL","T2_10^6","Persistent","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"1194","a4c08d2783d9e9e3a54020e325fe5bd8","LK16S009-388",0.0596175478065242,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-388_S200_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-388_S200_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-16","52.4","T1","2 months Post Infection",160000,"High","10^8","CTL","T1_10^8","Persistent","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"1235","b53f8d5e0378d22f10d83353a5053d3a","LK16S009-401",0.0593900481540931,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-401_S213_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-401_S213_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-29","51.5","T2","5 months Post Infection",85700,"High","10^6","CTL","T2_10^6","Persistent","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Actinobacillus"
"801","5a6cedf1f60577e15351056bf1e20c47","LK16S009-394",0.0591603053435115,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-394_S206_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-394_S206_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-22","50.3","T2","5 months Post Infection",854,"Low","10^4","CTL","T2_10^4","Cleared","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Rothia"
"1356","b840a2fe16da42f873ba87a686d36f5b","LK16S009-393",0.0590796019900498,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-393_S205_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-393_S205_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-21","50.2","T2","5 months Post Infection",78.4,"Low","10^4","CTL","T2_10^4","Cleared","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"564","47e8d2b4c891afe664f1a9976ac905a0","LK16S009-379",0.05840143512059,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-379_S191_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-379_S191_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-07","50.5","T1","2 months Post Infection",591,"Low","10^4","CTL","T1_10^4","Cleared","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Streptomycetaceae","Streptomyces"
"399","2d100d5b27ae97416151c85c53604903","LK16S009-379",0.0582021128164242,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-379_S191_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-379_S191_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-07","50.5","T1","2 months Post Infection",591,"Low","10^4","CTL","T1_10^4","Cleared","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus"
"1199","a4c08d2783d9e9e3a54020e325fe5bd8","LK16S009-389",0.0576576576576577,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-389_S201_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-389_S201_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-17","52.5","T1","2 months Post Infection",21900,"High","10^8","CTL","T1_10^8","Persistent","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"426","34662cdb0c6982e4fb679614d76a8a8f","LK16S009-391",0.0575490859851049,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-391_S203_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-391_S203_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-19","49.2","T2","5 months Post Infection",470,"Low","Mock","CTL","T2_Mock ","Mock","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"421","34662cdb0c6982e4fb679614d76a8a8f","LK16S009-401",0.0569823434991974,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-401_S213_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-401_S213_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-29","51.5","T2","5 months Post Infection",85700,"High","10^6","CTL","T2_10^6","Persistent","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"1223","a4c08d2783d9e9e3a54020e325fe5bd8","LK16S009-395",0.0569620253164557,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-395_S207_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-395_S207_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-23","50.4","T2","5 months Post Infection",449,"Low","10^4","CTL","T2_10^4","Cleared","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"1340","b840a2fe16da42f873ba87a686d36f5b","LK16S009-388",0.0556805399325084,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-388_S200_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-388_S200_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-16","52.4","T1","2 months Post Infection",160000,"High","10^8","CTL","T1_10^8","Persistent","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"276","27f682a2c16ce886f8c47b3fc15621cd","LK16S009-394",0.0553435114503817,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-394_S206_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-394_S206_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-22","50.3","T2","5 months Post Infection",854,"Low","10^4","CTL","T2_10^4","Cleared","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Propionibacteriaceae","Propionibacterium"
"429","34662cdb0c6982e4fb679614d76a8a8f","LK16S009-400",0.0540503557744937,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-400_S212_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-400_S212_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-28","51.4","T2","5 months Post Infection",2500000,"High","10^6","CTL","T2_10^6","Persistent","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"498","408bb0447741cdc42716224957b5156d","LK16S009-399",0.0539940828402367,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-399_S211_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-399_S211_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-27","51.3","T2","5 months Post Infection",638000,"High","10^6","CTL","T2_10^6","Persistent","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella"
"1109","99a69b4c4e1d3c6dd7ad5b5cf05f3536","LK16S009-406",0.0532786885245902,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-406_S218_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-406_S218_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-34","52.5","T2","5 months Post Infection",217000,"High","10^8","CTL","T2_10^8","Persistent","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas"
"1070","971b246bb84e0b6c12602e71af905109","LK16S009-379",0.0530197329081124,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-379_S191_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-379_S191_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-07","50.5","T1","2 months Post Infection",591,"Low","10^4","CTL","T1_10^4","Cleared","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","[Odoribacteraceae]","Odoribacter"
"1588","f716e8fadfd332563b90125b21ae3e54","LK16S009-388",0.0528683914510686,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-388_S200_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-388_S200_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-16","52.4","T1","2 months Post Infection",160000,"High","10^8","CTL","T1_10^8","Persistent","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Micrococcus"
"1598","f716e8fadfd332563b90125b21ae3e54","LK16S009-405",0.0524945770065076,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-405_S217_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-405_S217_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-33","52.4","T2","5 months Post Infection",43200,"High","10^8","CTL","T2_10^8","Persistent","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Micrococcus"
"701","51f28b14ac054ba7571df1ee8b5ed45c","LK16S009-397",0.0522388059701493,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-397_S209_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-397_S209_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-25","51.1","T2","5 months Post Infection",94.5,"Low","10^6","CTL","T2_10^6","Cleared","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter"
"296","27f682a2c16ce886f8c47b3fc15621cd","LK16S009-379",0.0522224436914491,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-379_S191_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-379_S191_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-07","50.5","T1","2 months Post Infection",591,"Low","10^4","CTL","T1_10^4","Cleared","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Propionibacteriaceae","Propionibacterium"
"448","397f3129f3f3fa72240c9adc8fed8556","LK16S009-385",0.0507596067917784,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-385_S197_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-385_S197_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-13","52.1","T1","2 months Post Infection",27600,"High","10^8","CTL","T1_10^8","Persistent","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Anoxybacillus"
"778","58f641ee47107319380adc34424af6ac","LK16S009-393",0.0491293532338308,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-393_S205_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-393_S205_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-21","50.2","T2","5 months Post Infection",78.4,"Low","10^4","CTL","T2_10^4","Cleared","Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae","Sediminibacterium"
